,station,latitude,longitude,Mean,Std,V0,V1,V2
260,USC00235834,37.1542,-92.2617,19.7798342541,9.6406687473,-61.9674674895,16.8876045894,-1.97570776449
261,CA006137285,43.2,-79.25,12.914010989,11.0397631146,75.5392538054,3.18990764295,-8.82875599749
262,CA007038587,45.9,-75.6,-0.762711864407,12.8647975645,96.3262018266,38.7345708638,61.001923185
263,USC00422101,39.2872,-112.6519,19.7131868132,10.8642417676,-46.1955571886,48.8640900744,1.0328307261
264,USC00380074,33.4925,-81.6958,25.0487465181,8.1242367434,-157.130444188,35.2135853345,5.03604266515
265,CA004057120,52.167,-106.683,7.23873626374,14.5521290896,194.848651139,15.629464719,7.99425480706
266,USC00354060,42.2292,-122.3814,13.6428571429,9.75725869962,52.8008399526,-17.9666986555,13.7028303079
267,CA002402346,76.417,-82.9,-12.3686131387,11.7678688594,204.085756545,-29.8616874496,-227.308542585
268,RSM00037471,42.817,47.117,14.0348348348,10.2735784497,36.9968598523,-5.13594160375,10.4823329723
269,ASN00063224,-33.4901,150.1498,16.81232493,7.29751229058,-105.156103721,-244.596556632,-24.3184851708
270,USC00238725,38.835,-91.1386,17.0553672316,11.2765536971,5.34605790248,27.3045919903,-12.3151756571
271,USR0000APRE,65.9233,-145.03,4.7216828479,15.7871198909,224.930354035,-40.7599294189,-83.2997470461
272,USR0000JENS,38.0333,-113.5167,18.8373219373,9.93076331731,-41.6915387562,18.4403046116,-9.37366380633
273,CA004012390,49.2,-103.07,8.18044077135,14.8186104353,179.206934556,24.396221526,-14.8812465534
274,CA005041530,50.4,-98.55,9.34615384615,13.0590779986,152.497486932,12.7018186864,-13.6169990934
275,SPE00120161,42.0831,0.3264,21.6065217391,8.77539549893,-23.1275604276,12.639098744,24.2520726407
276,USS0007J03S,40.05,-107.0,2.14545454545,5.82316345173,37.9480922367,10.5163086171,-43.4743129511
277,USW00025507,59.6419,-151.4908,8.20851648352,6.42671783999,126.553371208,-107.786156304,-21.3393239451
278,RSM00023324,66.433,60.767,0.741,14.7149635519,255.348748808,-50.095656329,-106.294004964
279,USW00014913,46.8369,-92.2097,8.71016483516,13.2681280086,166.181233595,14.6244355642,-6.73036790348
280,USC00097600,34.2453,-85.1514,20.8760989011,9.01489031651,-83.5349379161,17.7159651977,-4.95340481901
281,CA007044288,49.12,-68.38,15.8681318681,5.2029340649,46.6086737461,-84.2899141202,-13.1511447928
282,USS0007J04S,40.1667,-107.05,9.61510989011,9.25290968427,120.567899636,-53.5848007167,17.50242972
283,USC00391621,43.735,-99.312,16.6721910112,12.4915426098,11.6287554784,40.5236596234,3.9926372085
284,USC00217405,44.3222,-93.9656,12.2739376771,14.4807266876,103.754021303,58.4996026859,-30.8736423622
285,USC00357331,43.2131,-123.3658,18.1195054945,8.45186297023,-37.5880213519,-14.8051273427,7.2194941977
286,CA007027520,45.2,-71.5,8.14710743802,10.7892846117,155.876213135,-39.2106837548,3.88190735991
287,USW00024237,47.2767,-121.3372,10.333,9.8709883497,69.8306642973,-47.9476968358,-24.0356958256
288,ASN00074114,-35.1311,147.3091,22.0722527473,8.33048976713,-210.686112025,-240.50018622,-9.43672346815
289,SY000040061,34.5494,38.3,26.4326923077,10.0729156164,-166.477842568,92.7107947491,8.81264604086
290,USC00047902,34.4167,-119.6844,22.4610497238,4.36249738435,-147.475707758,-64.185715484,10.7857991513
291,CA003070565,55.33,-119.4,7.21359773371,12.8513813293,178.850892598,-25.9246869047,12.0212795818
292,FRE00104971,49.51,0.07,14.0414835165,5.69081185398,16.3605003397,-87.5991032634,-4.00788577185
293,USC00254110,40.5208,-101.655,20.2318681319,11.8675092429,-54.0331823092,54.7285585079,0.818694227786
294,USC00251200,41.4083,-99.675,15.8043956044,12.5945427925,26.4210810899,31.33798869,10.0236506942
295,RSM00034730,47.267,39.817,2.38,1.40769314838,0.703957804742,0.522763880146,-0.25573180522
296,USC00402589,36.4819,-87.8628,20.518956044,11.3606946278,-58.3023045908,59.949530049,18.2676084525
297,USC00035010,35.1667,-93.6833,18.5675925926,9.4671312031,-37.6861933929,6.3202178164,-2.31894455372
298,USC00301424,42.9097,-75.1108,11.8514285714,6.06042768074,10.5800719883,-5.40317040589,-10.5317329646
299,USW00014950,41.1078,-92.4467,15.7582417582,12.0263909975,32.2314517812,40.2952557847,-10.1588501963
300,USS0019L24S,38.9333,-119.9,9.94313186813,7.43446696022,94.6419607907,-102.2512241,27.1901033893
301,USC00302169,42.0769,-74.9825,12.431043956,11.0793242746,84.8311915616,1.05395339277,28.8536606152
302,CA004014145,50.9,-101.72,7.82911764706,14.1510009764,168.445738085,30.7931801431,-40.5072179759
303,USC00334004,39.08,-82.7078,21.1895604396,8.87978633196,-88.3710938374,20.5057562143,0.520435970125
304,USC00415579,30.1925,-103.2717,26.8012048193,8.00754529684,-165.430030591,41.2325941164,40.0390679647
305,USC00170371,44.4167,-68.25,12.2385674931,10.1781920024,81.9918677417,-12.2733797359,16.6003972294
306,USC00168539,30.265,-89.7697,25.8041208791,6.96264440312,-181.795315744,24.9563040246,9.4131510987
307,USC00361350,39.8447,-79.5861,-1.8,2.19658826365,1.77500894467,1.30033664093,-0.600012772132
308,USC00113879,37.7408,-88.5244,17.1740585774,11.444960003,-23.7886662733,18.6209830489,-6.39535913616
309,ASN00044026,-28.0706,145.6808,28.4260989011,6.96502290894,-311.061370862,-164.584105938,18.163529772
310,USC00425229,40.7,-111.7833,15.5086826347,9.80803239504,4.58323894028,0.662516169986,5.75401811335
311,CA003032680,49.72,-113.4,12.5991758242,12.2085123601,81.6713325295,-1.12235420065,34.5229662646
312,USC00248930,46.5436,-110.9,11.8608938547,10.8185533417,87.2130174609,-16.2377089915,14.0375683525
313,USC00361512,40.1167,-80.4667,18.9983516484,12.2470089431,-26.228144543,61.7478328426,12.7970774175
314,UK000003026,58.33,-6.32,10.5875,3.53639558732,4.87644919977,-21.7522054982,-1.65610333249
315,RSM00034139,51.05,40.7,12.103021978,11.8062386511,94.4780396963,12.2915426829,-25.2983268607
316,USC00235340,40.3458,-94.8342,16.4451790634,12.2289160846,15.7411072318,39.4834889303,7.22193650676
317,IN013010200,24.667,93.9,27.754587156,3.24102176439,-153.366101278,-17.1461154315,-11.2818750874
318,CA005022630,50.17,-96.87,7.06895604396,14.8226122184,203.250539322,24.3266697436,31.3209450715
319,USW00023272,37.7706,-122.4269,17.8843406593,3.84527708806,-68.6817331376,-100.715272557,-1.36877192247
320,ASN00072090,-35.65,148.0667,15.9438271605,6.73779593004,-81.7748245751,-238.432143773,-10.6745225651
321,USW00094225,46.9728,-123.9303,14.9475138122,5.27892786977,1.26202024196,-80.9528126131,-2.90108595921
322,JA000047440,42.3,143.317,10.4697802198,8.8982538697,101.611594173,-57.6274317782,27.4000884843
323,USC00353402,45.3014,-121.7417,10.7266483516,8.80205887363,91.6761746215,-69.8051037875,0.683716097518
324,USC00422852,39.84,-113.3978,18.2841911765,11.8178737422,-43.159193795,39.899406784,-38.1259368184
325,USC00243445,47.6014,-110.2669,12.8423076923,14.1334639585,95.539587599,48.7013141377,-1.91644431292
326,USC00114922,41.3333,-89.1333,16.5747252747,11.640796897,15.4780872428,41.3988287684,5.65460103816
327,USC00148670,37.2778,-97.4097,21.3425414365,10.1697287868,-85.1757999614,35.7549831875,19.7066736721
328,USS0011L04S,38.6833,-111.5833,10.268956044,8.76507793564,105.657672012,-61.2290510203,-1.16438877642
329,USW00013730,39.4167,-77.4667,19.7427385892,11.6765555429,-14.8641042869,38.1396282848,10.2923301943
330,SPE00119855,38.8764,1.3842,22.6813186813,4.95430020979,-137.758539856,-28.6713805626,17.3614997835
331,MX000021091,19.82,-97.35,23.5364238411,4.85181038709,-139.174020541,-45.6532093505,-66.9939484452
332,USW00093783,36.0467,-79.4769,21.0725274725,9.02376978233,-84.9480046264,21.3964867723,-7.55760906585
333,USW00012884,29.3331,-89.4075,24.6343406593,6.02193352309,-169.015884084,-5.52978001353,-4.42888154068
334,USC00118452,41.9833,-88.6833,16.4008287293,11.883719509,18.1645051084,42.3192624801,7.95544989388
335,USC00417458,26.4819,-97.8097,29.9436813187,6.65242983515,-265.274965038,27.776029143,8.83619249329
336,USC00312515,36.0425,-78.9625,21.7451957295,9.25132211658,-55.3477900127,27.428129034,-24.5392118639
337,USC00355593,45.9428,-118.4089,18.8667582418,10.2505920192,-35.8288368985,29.5398903558,-16.7597031376
338,USC00431580,43.9572,-73.2106,13.3005494505,12.4949638086,77.6444049492,33.2371794398,-5.79129619212
339,USC00057167,38.0392,-103.6933,19.955922865,10.5831685546,-57.5657433069,31.6438057886,17.2898729727
340,CA001163780,50.7,-120.45,14.3543956044,11.7118732568,53.4535989581,24.2998351138,-52.2608736676
341,USC00057936,40.4883,-106.8233,12.6546703297,11.7589201657,86.5175578214,16.5929145404,-9.42819133481
342,USC00044204,36.4167,-120.6667,24.4796657382,8.05667970758,-150.027587872,21.0930990375,0.537553380903
343,RSM00037009,44.333,38.717,17.2037914692,8.41073478112,-4.60140022451,-8.96493758121,-0.854755691822
344,CA001106865,49.18,-121.8,14.7879120879,8.20137800221,21.2215462368,-37.5697529658,-24.8306376976
345,USC00214068,47.6181,-91.3753,9.34371069182,11.5694352288,138.718251805,-38.9918694835,41.3909462915
346,USC00293855,32.6775,-107.1958,25.111878453,7.49666941198,-162.281649693,32.2701929955,-4.64122581435
347,USC00129670,41.0267,-86.5867,15.5247252747,12.5765914459,40.6954693261,50.2974576974,5.01544756409
348,EN000026116,59.0,22.817,8.72340425532,6.52883009839,12.9879093297,-7.39257442977,12.3146516176
349,USC00158551,37.9414,-83.3017,20.7099173554,10.3950327587,-70.1448865935,39.8215604736,-31.4681764053
350,ASN00061397,-32.5918,151.1743,24.2194029851,5.93327673195,-219.039881404,-169.511338817,-19.6655056884
351,USR0000OTUP,45.0708,-119.49,14.1989010989,9.92041124309,41.7511688709,-16.8023043332,5.52687416768
352,USS0009M02S,37.8,-109.4833,11.0266483516,8.43480353917,91.6713249369,-56.2588892142,-14.5492386437
353,USC00363437,40.2306,-75.4353,16.0838414634,11.1967635186,8.98685135268,28.8964132272,-11.8027107482
354,USC00415707,31.1331,-102.2217,26.4755494505,8.81579071365,-185.851986794,51.4547139409,-25.5690953973
355,CA007043000,50.53,-59.5,4.08214285714,9.38921726784,220.156969422,-94.0558488785,45.2411343517
356,CA004056230,53.17,-105.75,9.95631868132,12.947620116,137.044132038,7.30981442288,-14.6431480968
357,USC00246902,47.2972,-110.7456,15.1120879121,11.3402529689,37.8280435098,17.085151594,17.6939680199
358,USC00241088,48.5475,-105.2706,14.5134986226,11.7770149974,50.8029742315,20.78960668,-8.09727325365
359,USC00021169,35.8833,-111.4,23.4599439776,10.7870418682,-112.708394451,76.1812846347,-14.0172001289
360,ASN00017031,-29.6481,138.0637,28.5627777778,8.36859891735,-321.793913491,-188.505871337,-19.2017671058
361,CA001106178,49.2,-122.683,14.8409340659,6.79898184088,12.2992322017,-54.4177684208,-10.6544531041
362,USC00138296,42.0356,-92.5806,14.3763736264,12.6842938284,57.5401923864,36.1221869346,13.2779410104
363,USR0000CLSF,33.2889,-117.4389,21.4370879121,3.5166672664,-138.151876562,-95.2869510758,27.4515013387
364,CA008100593,46.43,-64.77,13.299669967,12.1444618525,64.8153056227,5.74073671139,27.8247289501
365,USW00014920,43.8789,-91.2528,14.1914835165,12.3575891616,60.8394329839,32.5780130032,30.1882244316
366,USC00461393,39.05,-79.4167,13.7379120879,10.5251447764,54.4061772307,-2.31979799366,-11.5368382441
367,USS0005J41S,39.9333,-105.5833,10.5842105263,10.3192529095,110.870615164,-27.9230914703,-3.65377057643
368,USC00367029,41.7394,-75.4464,11.6834710744,11.3391106033,97.9929083893,-4.38914226817,1.95003725845
369,MR000001403,22.68,-12.7,33.8843406593,6.75544158799,-327.524285855,73.6311479066,3.90639406525
370,ASN00085103,-38.1858,146.3317,19.1813186813,6.61153524237,-142.520046242,-218.684623851,-8.93313041138
371,USW00093112,32.7,-117.2,20.1123626374,3.85484366644,-109.730595926,-90.4419639251,21.5387365879
372,USC00457507,48.4958,-122.2355,14.9771978022,9.09045519565,24.7732990887,-14.0866151128,-21.7123942283
373,GL000004360,65.5997,-37.6331,2.64431818182,6.35160337586,214.511316886,-143.101143935,-12.9247683504
374,USC00103732,42.5872,-111.7275,11.942032967,11.8593412544,99.7240530968,11.9735646204,11.7561685966
375,RSM00028359,57.067,64.667,22.3184210526,5.13834169764,4.11955679718,-10.7576922737,-2.89537825463
376,LH000026509,55.7331,21.0667,11.9813186813,7.25453873978,69.0757208632,-60.857582088,-3.62010157023
377,USC00194525,41.6833,-70.4333,22.9491935484,4.95185686853,1.36750215262,-1.4359213833,3.87052390811
378,ASN00051049,-31.9861,147.9489,24.7033426184,8.19495326539,-252.046540816,-214.23701003,-10.8716273766
379,FR000007560,44.1167,3.5831,10.1286173633,8.49018637297,99.1656015367,-62.5748199604,9.99056052399
380,USC00477092,46.1222,-89.8772,10.9620879121,12.3875243885,118.977999248,11.1280195154,-10.3207464682
381,CA007031360,45.52,-75.78,10.8577348066,12.811577911,125.228025681,21.1121295753,0.862152456812
382,RSM00027872,53.867,46.383,8.81542857143,14.0244293681,162.823699791,24.7596894391,-18.0507839284
383,USC00202394,42.7333,-84.4833,14.2597222222,11.3033458631,50.2101204276,16.6790395838,26.1309811534
384,CA003030768,49.73,-111.45,11.7830555556,13.2790380591,103.444518618,14.0898047534,7.75567502911
385,USC00290692,36.835,-108.0006,19.343956044,9.62613439916,-45.5910597312,30.9699999974,3.67228208704
386,USC00362662,40.1667,-76.1667,15.1151098901,11.7132013078,41.3248199803,34.7348703443,6.2751976766
387,CA001094127,52.82,-122.42,11.7417582418,10.301528916,92.5176965695,-15.2705360338,-14.1512607239
388,USW00003904,30.5892,-96.3647,27.8150326797,9.2705293913,-82.9796753817,27.7447823269,89.7698183415
389,USW00023119,33.9,-117.25,24.7472527473,7.50060203678,-162.827723715,15.4495471148,11.7446532588
390,MG000044272,47.75,96.85,5.83489010989,14.4448731252,227.934407428,20.6097705711,-22.6816846595
391,USC00487840,41.5833,-109.2167,14.7928571429,11.5941607874,44.2727873486,21.4017731133,35.0992743869
392,RSM00037089,44.467,47.483,16.1267217631,10.586611275,19.606469071,24.4904968234,33.7628688131
393,CA002300900,67.833,-115.117,-8.54958677686,15.6862670403,483.928374629,-77.9650328639,23.2093344836
394,CA004012988,50.7,-102.63,14.9328358209,11.9301122595,70.1876671091,-10.2963323114,-38.7601080273
395,USC00050674,39.8,-105.7833,-2.28983050847,5.91524015345,89.8766246358,22.9559497628,74.5318364851
396,USC00250130,42.1103,-102.8967,17.4405750799,12.4184155092,-3.35125350654,30.7434603693,9.31978368286
397,USW00024138,45.2575,-112.5545,14.1612637363,10.1291988741,44.1810827723,-13.3401832278,8.74978577386
398,USC00153391,38.2922,-82.9747,19.3272727273,10.242244933,-49.935491277,19.9319885144,10.7680498222
399,USC00221389,32.6714,-90.0361,26.2156593407,8.08158616887,-182.501159153,43.8251728829,-6.15449414936
400,CA001096600,52.98,-122.48,11.1288461538,12.3233793615,111.855989808,7.32742153165,-28.9604974792
401,RSM00028833,53.883,59.2,6.63873626374,15.40997285,218.064674926,36.1928882338,-0.0915086886828
402,CA004058425,52.02,-107.1,7.94917127072,16.3161399223,199.485602926,62.2737233614,-13.1979198071
403,USS0013B22S,47.4333,-113.7667,10.585399449,11.9724330533,116.423755452,-13.4838881806,-14.3730557851
404,USC00020775,31.4475,-109.9289,22.8901098901,7.88594597648,-123.146089811,22.924390686,-18.3097913297
405,ASN00068072,-34.9469,150.5353,22.2414492754,5.0380112465,-171.377244444,-158.066585406,-6.12805114903
406,NL000006235,52.8514,4.7042,11.9821428571,6.69862088655,64.6216633666,-73.7646428061,24.4008491947
407,USC00298668,36.3906,-105.5864,18.8985119048,10.1533611102,-17.8411097822,31.3785067562,8.55559402067
408,USR0000AGUT,32.8819,-109.3092,18.8075,8.67645757047,-46.0494110627,2.62859719578,-9.41847481288
409,USC00304206,42.1,-79.25,15.132320442,11.4011063545,34.9971696724,18.8376984165,5.24581081701
410,USC00262780,39.4572,-118.7811,21.1543956044,9.86466986006,-78.3996465769,45.2725072745,-17.3142347533
411,USC00162525,32.1,-92.5833,26.7149171271,8.9055447759,-187.670248558,55.1201892322,-10.3486458698
412,USC00241088,48.5475,-105.2706,13.9425655977,13.1521017334,69.5174776766,28.7687398404,-22.5165838356
413,USC00290199,32.9181,-105.955,23.3754820937,8.91483299659,-123.388331644,45.0282147744,-0.678555209414
414,CA001086550,53.0,-122.95,13.3662280702,9.61761677544,66.4340534111,-42.8207492882,-35.7888669317
415,USC00256290,42.4594,-98.6564,15.323480663,13.2327872575,43.4292464115,41.6662639378,28.8285809216
416,SPE00120071,41.9858,2.8242,20.3964285714,7.19269420191,-83.6462598663,-9.99920873977,6.15288994421
417,USC00153994,36.8492,-87.5206,19.4149171271,12.0958441618,-35.412007134,64.342324556,31.769455708
418,USC00236045,36.5869,-89.5325,20.5018126888,11.6974367673,-54.2921989986,64.1111153132,-4.67768586698
419,CA004017281,50.12,-104.1,7.90633608815,15.1991658669,191.46434605,37.4206537193,-21.8243339301
420,USW00023154,39.2953,-114.8467,15.6123626374,10.8784334441,25.0135771527,14.8439036186,-8.0168191842
421,CH000051777,39.033,88.167,19.9085164835,13.0110649866,-32.3412200837,97.2608198551,-45.7005773413
422,USS0011H57S,41.4667,-111.5,10.3212765957,9.48227126163,102.681752556,-58.3192537086,30.703023487
423,IN009130300,12.917,74.883,31.9794520548,2.33560639535,-281.983294126,-53.5975840109,-15.9055511855
424,USC00232031,38.2333,-90.3833,20.2774725275,10.8564098748,-62.1558065924,43.3501787264,-20.5814466828
425,USW00023111,33.55,-112.3667,30.957967033,8.17741242014,-263.244925718,82.956504041,7.11479591103
426,USC00291630,36.7408,-105.5956,16.3096618357,11.2779680641,14.8852075698,6.52969353941,9.77789454288
427,CH000058424,30.533,117.05,19.7436813187,9.61226543992,-54.061039133,29.6586561943,5.22291458784
428,CA006020381,48.73,-91.63,8.96538461538,15.9290135321,179.347136157,60.8224513752,12.8700045182
429,USW00013702,37.0833,-76.35,20.1680440771,8.04467027701,-74.0305600341,-2.58780621554,-7.35847314922
430,USC00021231,31.5589,-110.5294,23.8938461538,7.9754136989,-120.922444825,24.9447268247,20.0271184779
431,GM000010393,52.2094,14.1203,13.8324175824,9.51831050211,46.6781897783,-22.0621780974,-3.29004813147
432,USC00097046,32.7833,-84.85,17.6512195122,6.37704044634,-36.5545774598,-10.0177848472,41.4479075962
433,CA006107310,45.32,-74.85,10.1770348837,12.7079571959,125.991782011,11.8301929748,26.041082449
434,CA005020870,49.72,-98.02,11.199376947,15.1178382674,128.155930982,29.7968856923,-33.2675647975
435,IT000016239,41.7831,12.5831,21.6209366391,8.10540425803,-96.2519006395,20.1152787789,4.00802209897
436,CH000056146,31.617,100.0,13.4230769231,7.45909470574,40.8329353096,-53.694371716,-18.6981021814
437,ASN00009631,-33.6031,121.7828,22.6789317507,5.84189321764,-181.836290765,-166.413647504,-32.4724888915
438,IT000016560,39.2331,9.05,21.014010989,6.1943918592,-99.5703032112,-19.0690516856,10.7388294644
439,USC00262096,40.2667,-114.75,13.6105263158,10.9124803953,-8.03036307694,11.4685287789,6.86154202191
440,ASN00039090,-24.9503,150.0725,29.4476744186,6.9184237811,-97.7665944079,-56.1255122134,-71.7062751079
